Date,GOOGL,META,MSFT,NVDA
2022-09-01,108.84044647216797,164.0724639892578,253.02728271484375,13.914612770080566
2022-09-02,106.96593475341797,159.07171630859375,248.81015014648438,13.625079154968262
2022-09-06,105.93445587158203,157.30552673339844,246.07972717285156,13.443370819091797
2022-09-07,108.55280303955078,159.14112854003906,250.78265380859375,13.696039199829102
2022-09-08,107.4915771484375,160.79812622070312,251.20050048828125,13.97167682647705
2022-09-09,109.74297332763672,167.83291625976562,256.9722595214844,14.368157386779785
2022-09-12,109.95125579833984,167.64442443847656,259.10028076171875,14.486004829406738
2022-09-13,103.46487426757812,151.93768310546875,244.85537719726562,13.113802909851074
2022-09-14,104.13928985595703,150.29058837890625,245.078857421875,13.110807418823242
2022-09-15,102.0664291381836,148.38552856445312,238.43252563476562,12.912068367004395
2022-09-16,101.95732116699219,145.1509246826172,237.8106689453125,13.180715560913086
2022-09-19,102.22511291503906,146.86746215820312,237.59686279296875,13.36447525024414
2022-09-20,100.31092834472656,144.95248413085938,235.58546447753906,13.158744812011719
2022-09-21,98.4661865234375,141.01341247558594,232.18458557128906,13.243632316589355
2022-09-22,99.31912994384766,141.70794677734375,234.15713500976562,12.544548988342285
2022-09-23,97.93059539794922,139.31671142578125,231.1837158203125,12.499608039855957
2022-09-26,97.36527252197266,135.3081817626953,230.72706604003906,12.21198558807373
2022-09-27,96.70076751708984,133.353515625,229.71649169921875,12.396742820739746
2022-09-28,99.22987365722656,140.5073699951172,234.2445526123047,12.719321250915527
2022-09-29,96.62142181396484,135.34786987304688,230.77561950683594,12.203996658325195
2022-09-30,94.86593627929688,134.62351989746094,226.3058624267578,12.123103141784668
2022-10-03,97.83142852783203,137.53073120117188,233.92388916015625,12.495614051818848
2022-10-04,100.80683898925781,139.18771362304688,241.8334503173828,13.149754524230957
2022-10-05,100.59854125976562,137.89784240722656,242.14434814453125,13.19170093536377
2022-10-06,100.58863830566406,137.98716735839844,239.8026123046875,13.112805366516113
2022-10-07,97.87110137939453,132.410888671875,227.60792541503906,12.060185432434082
2022-10-10,97.05781555175781,132.74826049804688,222.7592010498047,11.654716491699219
2022-10-11,96.38339233398438,127.53911590576172,219.02793884277344,11.570826530456543
2022-10-12,96.7602767944336,126.50724792480469,219.35829162597656,11.484940528869629
2022-10-13,98.24797821044922,129.27549743652344,227.60792541503906,11.94433879852295
2022-10-14,95.76846313476562,125.77301788330078,222.0887451171875,11.212295532226562
2022-10-17,99.1505126953125,132.9962921142578,230.80474853515625,11.872431755065918
2022-10-18,99.9439697265625,131.76596069335938,231.74734497070312,11.95132827758789
2022-10-19,98.81330108642578,132.19264221191406,229.78453063964844,12.03521728515625
2022-10-20,99.1505126953125,130.505859375,229.46383666992188,12.178030967712402
2022-10-21,100.30101013183594,128.99766540527344,235.2648162841797,12.44967269897461
2022-10-24,101.67961120605469,128.70994567871094,240.24957275390625,12.582499504089355
2022-10-25,103.62355041503906,136.4392852783203,243.56301879882812,13.243632316589355
2022-10-26,94.15184020996094,128.80918884277344,224.77061462402344,12.879110336303711
2022-10-27,91.46405029296875,97.17740631103516,220.3300018310547,13.158744812011719
2022-10-28,95.50069427490234,98.42759704589844,229.1917724609375,13.81588363647461
2022-10-31,93.73528289794922,92.43461608886719,225.55767822265625,13.479324340820312
2022-11-01,89.7283935546875,94.45873260498047,221.7097930908203,13.525263786315918
2022-11-02,86.257080078125,89.83502197265625,213.8682861328125,13.201689720153809
2022-11-03,82.74610137939453,88.21772003173828,208.1839141845703,13.403422355651855
2022-11-04,85.87027740478516,90.08309173583984,215.12176513671875,14.137458801269531
2022-11-07,87.76463317871094,95.96690368652344,221.4182891845703,14.282271385192871
2022-11-08,88.17127227783203,95.71884155273438,222.3899688720703,14.582876205444336
2022-11-09,86.60420989990234,100.67992401123047,218.15341186523438,13.757960319519043
2022-11-10,93.16995239257812,110.99893188476562,236.10049438476562,15.72937297821045
2022-11-11,95.61971282958984,112.1399917602539,240.11354064941406,16.305618286132812
2022-11-14,94.91551208496094,113.33065032958984,234.71096801757812,16.273656845092773
2022-11-15,97.63307189941406,116.16836547851562,235.11904907226562,16.6441707611084
2022-11-16,98.03970336914062,112.34835815429688,235.5477752685547,15.889164924621582
2022-11-17,97.55372619628906,110.58220672607422,235.4990692138672,15.65647029876709
2022-11-18,96.63134002685547,111.17753601074219,235.05087280273438,15.38882064819336
2022-11-21,94.81633758544922,109.00458526611328,235.85963439941406,15.296940803527832
2022-11-22,96.25445556640625,110.5722885131836,238.76339721679688,16.016996383666992
2022-11-23,97.65290832519531,111.36605834960938,241.24819946289062,16.497364044189453
2022-11-25,96.66109466552734,110.54252624511719,241.1604766845703,16.24869155883789
2022-11-28,95.26265716552734,107.9330062866211,235.5770263671875,15.806272506713867
2022-11-29,94.40971374511719,108.60770416259766,234.18360900878906,15.61851692199707
2022-11-30,100.16214752197266,117.180419921875,248.61485290527344,16.90515899658203
2022-12-01,100.16214752197266,119.50221252441406,248.1763916015625,17.11693572998047
2022-12-02,99.61666107177734,122.52845764160156,248.49795532226562,16.85820770263672
2022-12-05,98.66454315185547,121.4767074584961,243.8011932373047,16.592493057250977
2022-12-06,96.1850357055664,113.23143005371094,238.85113525390625,15.970147132873535
2022-12-07,94.1617660522461,113.04290008544922,238.1202850341797,16.103008270263672
2022-12-08,92.94183349609375,114.43201446533203,241.07281494140625,17.150901794433594
2022-12-09,92.06906127929688,114.99755859375,239.1434326171875,16.983076095581055
2022-12-12,92.54511260986328,113.81682586669922,246.05210876464844,17.516515731811523
2022-12-13,94.84609985351562,119.21446990966797,250.34933471679688,18.052953720092773
2022-12-14,94.29068756103516,120.64324951171875,250.6416778564453,17.655370712280273
2022-12-15,90.11520385742188,115.24561309814453,242.64163208007812,16.934127807617188
2022-12-16,89.52012634277344,118.50007629394531,238.43211364746094,16.553531646728516
2022-12-19,87.71503448486328,113.588623046875,234.30055236816406,16.236865997314453
2022-12-20,88.290283203125,116.17827606201172,235.61602783203125,16.06804656982422
2022-12-21,88.84569549560547,118.82750701904297,238.17872619628906,16.483606338500977
2022-12-22,87.04061126708984,116.20806884765625,232.09837341308594,15.322829246520996
2022-12-23,88.49856567382812,117.12089538574219,232.6245574951172,15.189970970153809
2022-12-27,86.67363739013672,115.96992492675781,230.8998260498047,14.106115341186523
2022-12-28,85.31487274169922,114.7197494506836,228.5319366455078,14.02120304107666
2022-12-29,87.72494506835938,119.3236083984375,234.84620666503906,14.587606430053711
2022-12-30,87.50676727294922,119.40298461914062,233.68666076660156,14.59859561920166
2023-01-03,88.38946533203125,123.76872253417969,233.4528045654297,14.299909591674805
2023-01-04,87.35797882080078,126.37826538085938,223.24082946777344,14.733452796936035
2023-01-05,85.4933853149414,125.95160675048828,216.62448120117188,14.249963760375977
2023-01-06,86.62405395507812,129.0076141357422,219.17745971679688,14.84333610534668
2023-01-09,87.29846954345703,128.46188354492188,221.31146240234375,15.611526489257812
2023-01-10,87.69519805908203,131.95449829101562,222.99725341796875,15.892229080200195
2023-01-11,90.76978302001953,131.85528564453125,229.74024963378906,15.984131813049316
2023-01-12,90.38298797607422,135.6455535888672,232.41014099121094,16.493593215942383
2023-01-13,91.3648681640625,135.91342163085938,233.11172485351562,16.881183624267578
2023-01-17,90.54167938232422,134.3060302734375,234.2030792236328,17.68334197998047
2023-01-18,90.37307739257812,131.98426818847656,229.7792205810547,17.358684539794922
2023-01-19,92.2872543334961,135.0898895263672,225.99847412109375,16.747325897216797
2023-01-20,97.21650695800781,138.28480529785156,234.07644653320312,17.82019805908203
2023-01-23,98.97200012207031,142.15443420410156,236.37608337402344,19.172767639160156
2023-01-24,96.89913177490234,142.02545166015625,235.8498992919922,19.244691848754883
2023-01-25,94.439453125,140.39820861816406,234.45648193359375,19.302627563476562
2023-01-26,96.72059631347656,146.15304565429688,241.65745544433594,19.781126022338867
2023-01-27,98.55543518066406,150.55850219726562,241.81336975097656,20.34353256225586
2023-01-30,96.1453628540039,145.91493225097656,236.50274658203125,19.141803741455078
2023-01-31,98.02978515625,147.81007385253906,241.4723358154297,19.516407012939453
2023-02-01,99.60676574707031,151.92774963378906,246.2859649658203,20.920923233032227
2023-02-02,106.85682678222656,187.30015563964844,257.8329162597656,21.686111450195312
2023-02-03,103.92108154296875,185.07760620117188,251.7427520751953,21.0777587890625
2023-02-06,102.05650329589844,184.61126708984375,250.2031707763672,21.0667724609375
2023-02-07,106.75764465332031,190.12799072265625,260.7171630859375,22.149625778198242
2023-02-08,98.55543518066406,182.00173950195312,259.908447265625,22.181591033935547
2023-02-09,94.23118591308594,176.53465270996094,256.8780212402344,22.31345558166504
2023-02-10,93.79479217529297,172.79400634765625,256.3713073730469,21.242582321166992
2023-02-13,93.83445739746094,178.03286743164062,264.38104248046875,21.765031814575195
2023-02-14,93.90389251708984,178.08250427246094,265.2093811035156,22.94678497314453
2023-02-15,96.1453628540039,175.78057861328125,263.08953857421875,22.74000358581543
2023-02-16,94.72708892822266,171.0972900390625,256.0853271484375,21.978809356689453
2023-02-17,93.57658386230469,171.5338897705078,252.08999633789062,21.36545753479004
2023-02-21,91.03756713867188,170.7401123046875,246.82467651367188,20.633228302001953
2023-02-22,90.89871978759766,169.78759765625,245.6915283203125,20.73212432861328
2023-02-23,90.14495086669922,170.70040893554688,248.87612915039062,23.639053344726562
2023-02-24,88.39937591552734,169.0632781982422,243.45449829101562,23.261455535888672
2023-02-27,89.13330841064453,168.21986389160156,244.37278747558594,23.476226806640625
2023-02-28,89.32176208496094,173.57786560058594,243.64990234375,23.1915283203125
2023-03-01,89.61929321289062,172.0697021484375,240.57276916503906,22.674074172973633
2023-03-02,91.24585723876953,173.17105102539062,245.30079650878906,23.2894229888916
2023-03-03,92.88232421875,183.80755615234375,249.3841094970703,23.864816665649414
2023-03-06,94.3501968383789,183.46029663085938,250.9275360107422,23.529170989990234
2023-03-07,93.09061431884766,183.07333374023438,248.27044677734375,23.267406463623047
2023-03-08,93.47740936279297,183.5297393798828,247.83087158203125,24.15961265563965
2023-03-09,91.56322479248047,180.27529907226562,246.4828338623047,23.415271759033203
2023-03-10,89.88707733154297,178.1122589111328,242.839111328125,22.94468879699707
2023-03-13,90.36315155029297,179.491455078125,248.04580688476562,22.9456844329834
2023-03-14,93.19969940185547,192.50929260253906,254.75686645507812,24.041719436645508
2023-03-15,95.3221664428711,196.2102508544922,259.29925537109375,24.206571578979492
2023-03-16,99.49765014648438,203.33433532714844,269.8104248046875,25.518409729003906
2023-03-17,100.7870101928711,194.0869140625,272.96563720703125,25.702247619628906
2023-03-20,100.39028930664062,196.269775390625,265.93218994140625,25.87708854675293
2023-03-21,104.05994415283203,200.5858917236328,267.4462890625,26.175830841064453
2023-03-22,102.52265167236328,198.2541961669922,265.9908447265625,26.44458770751953
2023-03-23,104.73438262939453,202.68939208984375,271.236572265625,27.16695213317871
2023-03-24,104.57568359375,204.40591430664062,274.0792236328125,26.75531768798828
2023-03-27,101.62010955810547,201.2606201171875,269.9861755371094,26.507537841796875
2023-03-28,100.20182800292969,199.11741638183594,268.86279296875,26.38664436340332
2023-03-29,100.55887603759766,203.75106811523438,274.0206604003906,26.960132598876953
2023-03-30,100.06297302246094,206.22171020507812,277.478759765625,27.358781814575195
2023-03-31,102.87969970703125,210.28973388671875,281.63043212890625,27.752431869506836
2023-04-03,103.5045394897461,211.4109649658203,280.5852355957031,27.94026756286621
2023-04-04,103.86158752441406,213.04812622070312,280.5362854003906,27.4287166595459
2023-04-05,103.61363220214844,209.83334350585938,277.7620849609375,26.857221603393555
2023-04-06,107.53125762939453,214.41734313964844,284.8540954589844,27.013086318969727
2023-04-10,105.56748962402344,213.077880859375,282.6952819824219,27.554607391357422
2023-04-11,104.48641967773438,212.1848907470703,276.28692626953125,27.144969940185547
2023-04-12,103.78223419189453,212.33370971679688,276.93170166015625,26.471567153930664
2023-04-13,106.54938507080078,218.63427734375,283.1347961425781,26.439592361450195
2023-04-14,107.97756958007812,219.76539611816406,279.5204162597656,26.734333038330078
2023-04-17,105.1013412475586,217.15586853027344,282.1188659667969,26.978116989135742
2023-04-18,103.64338684082031,216.1934051513672,281.6988220214844,27.642528533935547
2023-04-19,103.32601928710938,214.02049255371094,281.77703857421875,27.906291961669922
2023-04-20,104.42691040039062,211.4109649658203,279.4910888671875,27.080026626586914
2023-04-21,104.54593658447266,211.2323455810547,279.149169921875,27.09501075744629
2023-04-24,105.1013412475586,211.13311767578125,275.25152587890625,27.018083572387695
2023-04-25,102.99871063232422,205.9339599609375,269.0484313964844,26.217790603637695
2023-04-26,102.85986328125,207.76954650878906,288.536865234375,26.932157516479492
2023-04-27,106.70806121826172,236.70248413085938,297.7780456542969,27.201919555664062
2023-04-28,106.46009826660156,238.4487762451172,300.1518249511719,27.724458694458008
2023-05-01,106.32124328613281,241.2864990234375,298.4911193847656,28.884428024291992
2023-05-02,104.45665740966797,237.37718200683594,298.3446044921875,28.185049057006836
2023-05-03,104.54593658447266,235.18438720703125,297.35797119140625,27.77741050720215
2023-05-04,103.83184051513672,231.7017364501953,298.3446044921875,27.537620544433594
2023-05-05,104.70460510253906,230.9674835205078,303.4634094238281,28.654632568359375
2023-05-08,106.88658905029297,231.45367431640625,301.5096130371094,29.125213623046875
2023-05-09,106.47002410888672,231.55287170410156,299.8978576660156,28.54572868347168
2023-05-10,110.8339614868164,231.26516723632812,305.0849914550781,28.859451293945312
2023-05-11,115.61445617675781,233.95404052734375,302.9359130859375,28.552719116210938
2023-05-12,116.5467529296875,231.98947143554688,301.822265625,28.31493377685547
2023-05-15,115.55493927001953,237.00015258789062,302.3009033203125,28.927392959594727
2023-05-16,118.53035736083984,236.96047973632812,304.5282287597656,29.187164306640625
2023-05-17,119.84944152832031,240.60189819335938,307.40643310546875,30.15130615234375
2023-05-18,121.82313537597656,244.92794799804688,311.83148193359375,31.649980545043945
2023-05-19,121.75371551513672,243.72735595703125,311.65533447265625,31.236347198486328
2023-05-22,124.02493286132812,246.386474609375,314.4356384277344,31.148426055908203
2023-05-23,121.55533599853516,244.81881713867188,308.6399841308594,30.660858154296875
2023-05-24,119.90895080566406,247.26954650878906,307.25958251953125,30.5109920501709
2023-05-25,122.46781158447266,250.72247314453125,319.0761413574219,37.94640350341797
2023-05-26,123.58853912353516,259.99969482421875,325.8997802734375,38.91155242919922
2023-05-30,122.65625762939453,260.47589111328125,324.25506591796875,40.07551956176758
2023-05-31,121.86280822753906,262.6588134765625,321.4942626953125,37.800537109375
2023-06-01,122.7058334350586,270.4873962402344,325.59625244140625,39.734825134277344
2023-06-02,123.64803314208984,270.4873962402344,328.3570556640625,39.29221725463867
2023-06-05,124.97706604003906,269.27691650390625,328.8857727050781,39.136356353759766
2023-06-06,126.26639556884766,269.0090026855469,326.6732177734375,38.619815826416016
2023-06-07,121.49584197998047,261.5475158691406,316.5894470214844,37.44572067260742
